polarity,file,lipidex_dot,ours_dot,name
Pos,NIST_Pos_02,695,695,TG 16:0_16:0_18:1
Pos,NIST_Pos_02,724,724,TG 16:0_16:0_18:1
Pos,NIST_Pos_02,544,544,TG 16:0_16:0_16:0
Pos,NIST_Pos_02,546,546,TG 16:0_16:0_18:1
Pos,NIST_Pos_02,918,918,TG 12:0_14:0_16:0
Pos,NIST_Pos_02,763,763,TG 10:0_16:0_18:1
Pos,NIST_Pos_02,867,867,TG 12:0_16:0_18:2
Pos,NIST_Pos_02,780,780,TG 10:0_16:0_18:1
Pos,NIST_Pos_02,544,544,TG 12:0_18:2_18:1
Pos,NIST_Pos_02,735,735,TG 12:0_18:2_18:1
Pos,NIST_Pos_02,589,589,TG 12:0_16:0_18:2
Pos,NIST_Pos_02,581,581,TG 14:0_18:2_18:1
Pos,NIST_Pos_02,688,688,TG 14:0_18:2_18:2
Pos,NIST_Pos_02,820,820,TG 14:0_18:2_18:2
Pos,NIST_Pos_02,644,644,TG 14:0_16:1_18:2
Pos,NIST_Pos_02,585,585,TG 16:1_16:0_18:2
Pos,NIST_Pos_02,604,604,TG 16:0_18:3_18:2
Pos,NIST_Pos_02,526,526,TG 16:0_18:3_18:2
Pos,NIST_Pos_02,844,844,TG 16:0_18:3_18:2
Pos,NIST_Pos_02,616,616,TG 14:0_15:0_18:2
Pos,NIST_Pos_02,723,723,TG 15:0_16:1_18:2
Pos,NIST_Pos_02,845,845,TG 15:0_18:2_18:2
Pos,NIST_Pos_02,851,851,TG 16:0_18:2_20:4
Pos,NIST_Pos_02,873,873,TG 14:0_14:0_16:0
Pos,NIST_Pos_02,503,503,TG 12:0_16:0_16:0
Pos,NIST_Pos_02,562,562,TG 12:0_16:0_18:1
Pos,NIST_Pos_02,846,846,TG 12:0_16:0_18:1
Pos,NIST_Pos_02,560,560,TG 14:0_16:1_18:1
Pos,NIST_Pos_02,671,671,TG 14:0_16:1_18:1
Pos,NIST_Pos_02,824,824,TG 16:1_16:0_18:2
Pos,NIST_Pos_02,888,888,TG 14:0_16:0_18:2
Pos,NIST_Pos_02,861,861,TG 14:0_16:1_16:0
Pos,NIST_Pos_02,803,803,TG 16:0_18:2_18:2
Pos,NIST_Pos_02,760,760,TG 16:0_18:2_18:2
Pos,NIST_Pos_02,951,951,TG 16:1_16:0_18:2
Pos,NIST_Pos_02,790,790,TG 16:0_18:3_18:1
Pos,NIST_Pos_02,802,802,TG 16:0_18:3_18:1
Pos,NIST_Pos_02,721,721,TG 14:0_15:0_18:1
Pos,NIST_Pos_02,930,930,TG 15:0_16:0_18:2
Pos,NIST_Pos_02,996,996,CE 20:4
Pos,NIST_Pos_02,808,808,CE 22:4
Pos,NIST_Pos_02,751,751,TG 16:0_18:2_18:2
Pos,NIST_Pos_02,772,772,TG 18:2_18:2_18:1
Pos,NIST_Pos_02,531,531,TG 16:0_18:1_22:4
Pos,NIST_Pos_02,525,525,TG 15:0_16:0_18:2
Pos,NIST_Pos_02,962,962,TG 15:0_16:0_18:2
Pos,NIST_Pos_02,636,636,TG 15:0_18:2_18:1
Pos,NIST_Pos_02,778,778,TG 15:0_18:2_18:1
Pos,NIST_Pos_02,616,616,TG 17:0_18:2_18:1
Pos,NIST_Pos_02,551,551,TG 18:2_18:0_20:4
Pos,NIST_Pos_02,996,996,CE 18:2
Pos,NIST_Pos_02,868,868,TG 14:0_16:0_18:1
Pos,NIST_Pos_02,833,833,TG 14:0_16:0_16:0
Pos,NIST_Pos_02,688,688,TG 16:1_16:0_18:1
Pos,NIST_Pos_02,889,889,TG 16:1_16:0_18:1
Pos,NIST_Pos_02,889,889,TG 14:0_16:0_18:1
Pos,NIST_Pos_02,842,842,TG 14:0_16:0_16:0
Pos,NIST_Pos_02,644,644,TG 14:0_16:0_18:1
Pos,NIST_Pos_02,904,904,TG 16:1_16:0_18:1
Pos,NIST_Pos_02,996,996,CE 16:1
Pos,NIST_Pos_02,582,582,TG 16:1_16:0_18:1
Pos,NIST_Pos_02,794,794,TG 16:0_18:2_18:1
Pos,NIST_Pos_02,996,996,CE 18:2
Pos,NIST_Pos_02,904,904,TG 18:2_18:1_18:1
Pos,NIST_Pos_02,827,827,TG 16:0_16:0_18:2
Pos,NIST_Pos_02,722,722,TG 18:2_18:1_18:1
Pos,NIST_Pos_02,975,975,TG 18:2_18:1_18:1
Pos,NIST_Pos_02,996,996,CE 18:2
Pos,NIST_Pos_02,791,791,TG 16:0_18:2_18:1
Pos,NIST_Pos_02,996,996,CE 20:3
Pos,NIST_Pos_02,935,935,TG 15:0_16:0_18:1
Pos,NIST_Pos_02,793,793,TG 15:0_16:0_16:0
Pos,NIST_Pos_02,593,593,TG 16:0_17:1_18:1
Pos,NIST_Pos_02,783,783,TG 16:0_17:1_18:1
Pos,NIST_Pos_02,831,831,TG 15:0_16:0_18:1
Pos,NIST_Pos_02,549,549,TG 17:0_18:2_18:1
Pos,NIST_Pos_02,511,511,TG 18:1_18:1_18:0
Pos,NIST_Pos_02,983,983,CE 17:1
Pos,NIST_Pos_02,990,990,TG 16:0_16:0_16:0
Pos,NIST_Pos_02,736,736,TG 16:0_18:1_18:1
Pos,NIST_Pos_02,883,883,TG 16:0_16:0_18:1
Pos,NIST_Pos_02,598,598,TG 16:0_16:0_18:1
Pos,NIST_Pos_02,731,731,TG 16:0_18:1_18:1
Pos,NIST_Pos_02,969,969,TG 18:1_18:1_18:1
Pos,NIST_Pos_02,997,997,TG 16:0_16:0_16:0
Pos,NIST_Pos_02,714,714,TG 18:1_18:1_18:1
Pos,NIST_Pos_02,915,915,TG 16:0_16:0_18:1
Pos,NIST_Pos_02,731,731,TG 16:0_18:1_18:1
Pos,NIST_Pos_02,996,996,CE 18:1
Pos,NIST_Pos_02,529,529,TG 18:1_18:0_20:2
Pos,NIST_Pos_02,706,706,CE 20:1
Pos,NIST_Pos_02,990,990,TG 16:0_17:0_18:1
Pos,NIST_Pos_02,872,872,TG 17:0_18:1_18:1
Pos,NIST_Pos_02,995,995,CE 16:0
Pos,NIST_Pos_02,815,815,TG 16:0_16:0_17:0
Pos,NIST_Pos_02,996,996,CE 18:1
Pos,NIST_Pos_02,859,859,TG 17:0_18:1_18:1
Pos,NIST_Pos_02,655,655,TG 17:0_18:1_18:1
Pos,NIST_Pos_02,976,976,TG 16:0_17:0_18:1
Pos,NIST_Pos_02,741,741,TG 16:0_18:1_18:0
Pos,NIST_Pos_02,980,980,TG 16:0_17:0_18:0
Pos,NIST_Pos_02,805,805,Alkenyl-TG P-18:0_16:0_16:0
Pos,NIST_Pos_02,544,544,CE 20:0
Pos,NIST_Pos_02,901,901,TG 18:1_18:0_18:0
Pos,NIST_Pos_02,627,627,TG 18:1_18:0_18:0
Pos,NIST_Pos_02,851,851,TG 18:1_18:1_22:0
Pos,NIST_Pos_03,957,957,AC 16:1
Pos,NIST_Pos_03,940,940,LysoPC 20:5
Pos,NIST_Pos_03,948,948,LysoPC 14:0
Pos,NIST_Pos_03,949,949,LysoPC 16:1
Pos,NIST_Pos_03,935,935,LysoPC 22:6
Pos,NIST_Pos_03,937,937,LysoPC 20:4
Pos,NIST_Pos_03,965,965,LysoPC 15:0
Pos,NIST_Pos_03,973,973,AC 16:0
Pos,NIST_Pos_03,951,951,LysoPC 16:1
Pos,NIST_Pos_03,983,983,LysoPE 20:4
Pos,NIST_Pos_03,995,995,LysoPE 18:2
Pos,NIST_Pos_03,991,991,AC 18:1
Pos,NIST_Pos_03,951,951,LysoPC 22:5
Pos,NIST_Pos_03,951,951,LysoPC 20:4
Pos,NIST_Pos_03,946,946,LysoPC 20:3
Pos,NIST_Pos_03,941,941,LysoPC 18:1
Pos,NIST_Pos_03,952,952,LysoPC 16:0
Pos,NIST_Pos_03,946,946,LysoPC 17:0
Pos,NIST_Pos_03,937,937,LysoPC 20:2
Pos,NIST_Pos_03,948,948,LysoPC 18:1
Pos,NIST_Pos_03,953,953,LysoPC 17:0
Pos,NIST_Pos_03,904,904,LysoPC 20:2
Pos,NIST_Pos_03,941,941,LysoPC 18:0
Pos,NIST_Pos_03,935,935,LysoPC 20:1
Pos,NIST_Pos_03,949,949,LysoPC 18:0
Pos,NIST_Pos_03,945,945,LysoPC 19:0
Pos,NIST_Pos_03,758,758,PC
Pos,NIST_Pos_03,997,997,PC 14:1_20:2
Pos,NIST_Pos_03,700,700,PC
Pos,NIST_Pos_03,995,995,PC 14:1_20:2
Pos,NIST_Pos_03,999,999,SM d18:1_12:0
Pos,NIST_Pos_03,942,942,PC
Pos,NIST_Pos_03,997,997,PC
Pos,NIST_Pos_03,778,778,PC 12:0_22:2
Pos,NIST_Pos_03,813,813,PC 14:1_22:2
Pos,NIST_Pos_03,880,880,PC
Pos,NIST_Pos_03,596,596,Plasmenyl-PE P-16:0_18:3
Pos,NIST_Pos_03,849,849,PC 14:1_22:2
Pos,NIST_Pos_03,899,899,PC
Pos,NIST_Pos_03,994,994,PC
Pos,NIST_Pos_03,743,743,PC
Pos,NIST_Pos_03,964,964,PI 14:1_24:4
Pos,NIST_Pos_03,972,972,PC 14:1_22:2
Pos,NIST_Pos_03,772,772,PC
Pos,NIST_Pos_03,998,998,SM d18:1_15:1
Pos,NIST_Pos_03,663,663,PC
Pos,NIST_Pos_03,881,881,PC 13:0_22:5
Pos,NIST_Pos_03,997,997,PC 14:1_22:4
Pos,NIST_Pos_03,997,997,PC 10:0_24:4
Pos,NIST_Pos_03,812,812,PC
Pos,NIST_Pos_03,997,997,PC
Pos,NIST_Pos_03,769,769,LysoPC 24:0
Pos,NIST_Pos_03,997,997,PC 14:1_22:4
Pos,NIST_Pos_03,974,974,SM d19:0_15:1
Pos,NIST_Pos_03,997,997,PC 10:0_22:2
Pos,NIST_Pos_03,913,913,PE 18:0_20:5
Pos,NIST_Pos_03,751,751,PC
Pos,NIST_Pos_03,989,989,PI 14:1_24:4
Pos,NIST_Pos_03,997,997,PC 14:1_20:2
Pos,NIST_Pos_03,1000,1000,SM d18:0_18:3
Pos,NIST_Pos_03,997,997,PC 14:1_22:4
Pos,NIST_Pos_03,777,777,PC
Pos,NIST_Pos_03,997,997,PC 14:1_20:2
Pos,NIST_Pos_03,1000,1000,SM d19:0_14:1
Pos,NIST_Pos_03,997,997,PC 11:0_24:4
Pos,NIST_Pos_03,998,998,PI 14:1_22:2
Pos,NIST_Pos_03,997,997,PC 14:1_20:2
Pos,NIST_Pos_03,995,995,PC 15:1_22:4
Pos,NIST_Pos_03,997,997,PC 11:0_22:2
Pos,NIST_Pos_03,954,954,PE 16:0_22:6
Pos,NIST_Pos_03,999,999,SM d19:0_14:1
Pos,NIST_Pos_03,997,997,PC 14:1_24:4
Pos,NIST_Pos_03,999,999,SM d18:0_17:2
Pos,NIST_Pos_03,947,947,PC 18:4_22:2
Pos,NIST_Pos_03,996,996,PC 11:0_22:2
Pos,NIST_Pos_03,996,996,PC 14:1_20:2
Pos,NIST_Pos_03,997,997,PC 12:0_24:4
Pos,NIST_Pos_03,997,997,PC 14:1_24:4
Pos,NIST_Pos_03,991,991,PI 14:0_24:4
Pos,NIST_Pos_03,997,997,PC 10:0_22:1
Pos,NIST_Pos_03,992,992,PE 18:2_18:2
Pos,NIST_Pos_03,997,997,PC 14:1_24:4
Pos,NIST_Pos_03,997,997,Plasmenyl-PC P-18:1_20:5
Pos,NIST_Pos_03,997,997,PC 12:0_24:4
Pos,NIST_Pos_03,997,997,PC 12:0_22:2
Pos,NIST_Pos_03,997,997,PC 18:4_22:2
Pos,NIST_Pos_03,999,999,SM d19:0_17:2
Pos,NIST_Pos_03,1000,1000,Plasmanyl-PC O-16:0_22:6
Pos,NIST_Pos_03,997,997,PC 12:0_22:2
Pos,NIST_Pos_03,1000,1000,PE 18:2_18:1
Pos,NIST_Pos_03,998,998,Plasmenyl-PC P-18:0_22:6
Pos,NIST_Pos_03,987,987,PC 18:4_22:2
Pos,NIST_Pos_03,1000,1000,SM d19:0_17:2
Pos,NIST_Pos_03,1000,1000,PI 16:1_22:2
Pos,NIST_Pos_03,979,979,Plasmenyl-PE P-16:0_20:4
Pos,NIST_Pos_03,981,981,PC 15:1_22:2
Pos,NIST_Pos_03,997,997,PC 13:0_24:4
Pos,NIST_Pos_03,999,999,SM d19:0_15:0
Pos,NIST_Pos_03,1000,1000,Plasmanyl-PC O-16:0_22:6
Pos,NIST_Pos_03,996,996,PC 11:0_22:1
Pos,NIST_Pos_03,999,999,Plasmenyl-PC P-18:0_14:1
Pos,NIST_Pos_03,997,997,PC 18:4_22:2
Pos,NIST_Pos_03,997,997,PC 18:4_22:2
Pos,NIST_Pos_03,1000,1000,Plasmenyl-PC P-20:0_20:5
Pos,NIST_Pos_03,997,997,PC 16:1_24:4
Pos,NIST_Pos_03,926,926,Plasmenyl-PE P-18:1_18:2
Pos,NIST_Pos_03,997,997,PC 15:1_22:2
Pos,NIST_Pos_03,1000,1000,Plasmenyl-PC P-18:0_18:2
Pos,NIST_Pos_03,997,997,PC 10:0_24:1
Pos,NIST_Pos_03,997,997,PC 16:1_24:4
Pos,NIST_Pos_03,997,997,PC 10:0_26:2
Pos,NIST_Pos_03,1000,1000,SM d19:0_17:1
Pos,NIST_Pos_03,997,997,PC 10:0_24:1
Pos,NIST_Pos_03,997,997,PC 10:0_24:1
Pos,NIST_Pos_03,999,999,PE 18:1_18:1
Pos,NIST_Pos_03,997,997,PC 16:1_24:4
Pos,NIST_Pos_03,999,999,Plasmanyl-PC O-20:0_18:4
Pos,NIST_Pos_03,997,997,PC 10:0_26:2
Pos,NIST_Pos_03,1000,1000,SM d18:0_20:2
Pos,NIST_Pos_03,1000,1000,SM d19:0_17:1
Pos,NIST_Pos_03,972,972,Plasmanyl-PC O-18:0_18:3
Pos,NIST_Pos_03,997,997,Plasmanyl-PC O-18:0_20:5
Pos,NIST_Pos_03,1000,1000,Plasmenyl-PC P-20:0_12:0
Pos,NIST_Pos_03,996,996,PC 11:0_24:1
Pos,NIST_Pos_03,977,977,Plasmenyl-PE P-18:0_20:4
Pos,NIST_Pos_03,997,997,PC 11:0_24:1
Pos,NIST_Pos_03,1000,1000,Plasmanyl-PC O-20:0_20:5
Pos,NIST_Pos_03,1000,1000,Plasmanyl-PC O-20:0_12:0
Pos,NIST_Pos_03,999,999,SM d19:0_17:0
Pos,NIST_Pos_03,804,804,Plasmenyl-PE P-16:0_18:1
Pos,NIST_Pos_03,997,997,PC 11:0_26:2
Pos,NIST_Pos_03,1000,1000,Plasmanyl-PC O-18:0_18:2
Pos,NIST_Pos_03,996,996,Plasmanyl-PC O-20:0_22:6
Pos,NIST_Pos_03,938,938,Plasmenyl-PE P-18:0_18:2
Pos,NIST_Pos_03,736,736,DG 16:0_18:2
Pos,NIST_Pos_03,996,996,PC 10:0_26:1
Pos,NIST_Pos_03,825,825,PC 12:0_26:2
Pos,NIST_Pos_03,742,742,DG 18:2_18:1
Pos,NIST_Pos_03,981,981,PC 10:0_26:0
Pos,NIST_Pos_03,997,997,PC 10:0_26:1
Pos,NIST_Pos_03,997,997,PC 10:0_24:0
Pos,NIST_Pos_03,931,931,DG 16:0_18:2
Pos,NIST_Pos_03,997,997,PC 12:0_26:2
Pos,NIST_Pos_03,999,999,PE 18:1_18:0
Pos,NIST_Pos_03,993,993,PC 10:0_26:0
Pos,NIST_Pos_03,1000,1000,SM d18:0_20:1
Pos,NIST_Pos_03,1000,1000,SM d18:0_22:2
Pos,NIST_Pos_03,1000,1000,SM d18:0_24:3
Pos,NIST_Pos_03,922,922,Plasmanyl-PC O-20:0_22:6
Pos,NIST_Pos_03,996,996,PC 14:1_26:2
Pos,NIST_Pos_03,1000,1000,SM d18:0_22:2
Pos,NIST_Pos_03,1000,1000,SM d18:0_24:3
Pos,NIST_Pos_03,996,996,PC 11:0_26:1
Pos,NIST_Pos_03,760,760,PC 10:0_26:0
Pos,NIST_Pos_03,1000,1000,Plasmanyl-PC O-18:0_18:2
Pos,NIST_Pos_03,1000,1000,Plasmanyl-PC O-20:0_22:5
Pos,NIST_Pos_03,1000,1000,Plasmanyl-PC O-20:0_20:4
Pos,NIST_Pos_03,716,716,DG 16:0_18:1
Pos,NIST_Pos_03,999,999,SM d19:0_20:1
Pos,NIST_Pos_03,1000,1000,SM d19:0_22:2
Pos,NIST_Pos_03,996,996,PC 10:0_26:2
Pos,NIST_Pos_03,1000,1000,SM d19:0_20:1
Pos,NIST_Pos_03,985,985,DG 16:0_18:1
Pos,NIST_Pos_03,745,745,DG 18:1_18:0
Pos,NIST_Pos_03,1000,1000,SM d19:0_22:2
Pos,NIST_Pos_03,997,997,PC 12:0_26:1
Pos,NIST_Pos_03,1000,1000,SM d19:0_22:2
Pos,NIST_Pos_03,984,984,Cer
Pos,NIST_Pos_03,742,742,Cer
Pos,NIST_Pos_03,853,853,Cer
Pos,NIST_Pos_03,991,991,PC 10:0_26:2
Pos,NIST_Pos_03,995,995,PC 14:1_26:1
Pos,NIST_Pos_03,614,614,HexCer
Pos,NIST_Pos_03,1000,1000,SM d18:0_24:2
Pos,NIST_Pos_03,1000,1000,SM d18:0_22:1
Pos,NIST_Pos_03,1000,1000,SM d18:0_22:1
Pos,NIST_Pos_03,998,998,SM d18:1_26:2
Pos,NIST_Pos_03,1000,1000,SM d18:0_22:1
Pos,NIST_Pos_03,1000,1000,Plasmenyl-PC P-20:0_24:4
Pos,NIST_Pos_03,824,824,Cer
Pos,NIST_Pos_03,987,987,Cer
Pos,NIST_Pos_03,1000,1000,SM d19:0_22:1
Pos,NIST_Pos_03,1000,1000,Plasmenyl-PC P-20:0_22:2
Pos,NIST_Pos_03,990,990,Cer
Pos,NIST_Pos_03,1000,1000,SM d19:0_22:1
Pos,NIST_Pos_03,815,815,Cer
Pos,NIST_Pos_03,824,824,Cer
Pos,NIST_Pos_03,992,992,Cer
Pos,NIST_Pos_03,988,988,Cer
Pos,NIST_Pos_03,788,788,Cer
Pos,NIST_Pos_03,998,998,SM d18:0_26:2
Pos,NIST_Pos_03,716,716,Cer
Pos,NIST_Pos_03,828,828,Cer
Pos,NIST_Pos_03,990,990,Cer
Pos,NIST_Pos_03,711,711,SM d19:0_15:1
Pos,NIST_Pos_03,999,999,SM d19:0_24:1
Pos,NIST_Pos_03,679,679,TG 16:1_16:0_18:1
Pos,NIST_Pos_03,991,991,Cer
Pos,NIST_Pos_03,635,635,TG 16:1_16:0_18:1
Pos,NIST_Pos_03,992,992,CE 22:5
Pos,NIST_Pos_03,995,995,CE 20:5
Pos,NIST_Pos_03,995,995,CE 20:3
Pos,NIST_Pos_03,715,715,TG 16:0_16:0_18:1
Pos,NIST_Pos_03,995,995,CE 20:3
Pos,NIST_Pos_03,793,793,Cer
Pos,NIST_Pos_03,749,749,TG 16:0_16:0_18:1
Pos,NIST_Pos_03,704,704,TG 16:0_16:0_18:1
Pos,NIST_Pos_03,624,624,TG 16:0_16:0_16:0
Pos,NIST_Pos_03,571,571,TG 16:0_16:0_18:1
Pos,NIST_Pos_03,913,913,TG 12:0_14:0_16:0
Pos,NIST_Pos_03,788,788,TG 10:0_16:0_18:1
Pos,NIST_Pos_03,578,578,TG 12:0_16:0_18:1
Pos,NIST_Pos_03,807,807,TG 12:0_16:0_18:2
Pos,NIST_Pos_03,764,764,TG 12:0_18:2_18:1
Pos,NIST_Pos_03,725,725,TG 14:0_18:2_18:2
Pos,NIST_Pos_03,818,818,TG 14:0_18:2_18:2
Pos,NIST_Pos_03,701,701,TG 14:0_16:1_18:2
Pos,NIST_Pos_03,792,792,TG 16:1_16:0_18:3
Pos,NIST_Pos_03,722,722,TG 16:0_18:3_18:2
Pos,NIST_Pos_03,957,957,TG 16:0_18:3_18:2
Pos,NIST_Pos_03,727,727,TG 16:1_16:0_18:3
Pos,NIST_Pos_03,701,701,TG 16:0_18:3_18:2
Pos,NIST_Pos_03,835,835,TG 16:0_18:3_18:2
Pos,NIST_Pos_03,667,667,TG 14:0_15:0_18:2
Pos,NIST_Pos_03,707,707,TG 15:0_16:1_18:2
Pos,NIST_Pos_03,853,853,TG 15:0_18:2_18:2
Pos,NIST_Pos_03,989,989,CE 22:6
Pos,NIST_Pos_03,898,898,TG 16:0_18:2_20:4
Pos,NIST_Pos_03,857,857,TG 14:0_14:0_16:0
Pos,NIST_Pos_03,554,554,TG 12:0_16:0_18:1
Pos,NIST_Pos_03,826,826,TG 12:0_16:0_18:1
Pos,NIST_Pos_03,879,879,TG 12:0_16:0_18:1
Pos,NIST_Pos_03,550,550,TG 14:0_16:1_18:1
Pos,NIST_Pos_03,951,951,TG 18:1_18:1_18:1
Pos,NIST_Pos_03,748,748,TG 16:0_18:2_18:2
Pos,NIST_Pos_03,818,818,TG 18:2_18:2_18:1
Pos,NIST_Pos_03,756,756,TG 16:0_18:3_18:1
Pos,NIST_Pos_03,781,781,TG 14:0_15:0_18:1
Pos,NIST_Pos_03,944,944,TG 15:0_16:0_18:2
Pos,NIST_Pos_03,996,996,CE 20:4
Pos,NIST_Pos_03,883,883,TG 15:0_18:2_18:1
Pos,NIST_Pos_03,771,771,TG 14:0_15:0_18:1
Pos,NIST_Pos_03,579,579,CE 22:4
Pos,NIST_Pos_03,958,958,TG 15:0_16:0_18:2
Pos,NIST_Pos_03,748,748,TG 15:0_18:2_18:1
Pos,NIST_Pos_03,805,805,TG 15:0_18:2_18:1
Pos,NIST_Pos_03,891,891,TG 16:0_18:1_20:4
Pos,NIST_Pos_03,864,864,TG 14:0_16:0_18:1
Pos,NIST_Pos_03,996,996,CE 18:2
Pos,NIST_Pos_03,830,830,TG 14:0_16:0_16:0
Pos,NIST_Pos_03,894,894,TG 16:1_16:0_18:1
Pos,NIST_Pos_03,698,698,TG 16:1_16:0_18:1
Pos,NIST_Pos_03,659,659,TG 14:0_16:0_18:1
Pos,NIST_Pos_03,864,864,TG 16:0_18:2_18:1
Pos,NIST_Pos_03,996,996,CE 16:1
Pos,NIST_Pos_03,766,766,TG 16:0_18:2_18:1
Pos,NIST_Pos_03,863,863,TG 16:1_16:0_16:0
Pos,NIST_Pos_03,996,996,CE 18:2
Pos,NIST_Pos_03,900,900,TG 18:2_18:1_18:1
Pos,NIST_Pos_03,989,989,TG 16:0_18:2_18:1
Pos,NIST_Pos_03,957,957,TG 18:2_18:1_18:1
Pos,NIST_Pos_03,645,645,TG 16:0_18:2_18:1
Pos,NIST_Pos_03,996,996,CE 18:2
Pos,NIST_Pos_03,947,947,TG 15:0_16:0_18:1
Pos,NIST_Pos_03,785,785,TG 15:0_16:0_16:0
Pos,NIST_Pos_03,602,602,TG 16:0_17:1_18:1
Pos,NIST_Pos_03,909,909,TG 15:0_16:0_18:1
Pos,NIST_Pos_03,601,601,TG 16:0_17:1_18:1
Pos,NIST_Pos_03,779,779,TG 17:0_18:2_18:1
Pos,NIST_Pos_03,992,992,CE 17:1
Pos,NIST_Pos_03,913,913,TG 16:0_16:0_18:1
Pos,NIST_Pos_03,758,758,TG 16:0_18:1_18:1
Pos,NIST_Pos_03,999,999,TG 16:0_16:0_16:0
Pos,NIST_Pos_03,647,647,TG 16:0_16:0_18:1
Pos,NIST_Pos_03,901,901,TG 16:0_16:0_18:1
Pos,NIST_Pos_03,698,698,TG 18:1_18:1_18:1
Pos,NIST_Pos_03,798,798,TG 16:0_18:1_18:1
Pos,NIST_Pos_03,633,633,TG 16:0_16:0_18:1
Pos,NIST_Pos_03,996,996,CE 18:1
Pos,NIST_Pos_03,877,877,TG 18:1_18:1_20:2
Pos,NIST_Pos_03,936,936,CE 20:1
Pos,NIST_Pos_03,987,987,TG 16:0_17:0_18:1
Pos,NIST_Pos_03,996,996,CE 16:0
Pos,NIST_Pos_03,847,847,TG 16:0_16:0_17:0
Pos,NIST_Pos_03,708,708,TG 17:0_18:1_18:1
Pos,NIST_Pos_03,855,855,TG 18:1_18:1_18:0
Pos,NIST_Pos_03,903,903,TG 16:0_16:0_18:0
Pos,NIST_Pos_03,746,746,TG 16:0_18:1_18:0
Pos,NIST_Pos_03,682,682,TG 16:0_18:1_18:0
Pos,NIST_Pos_03,977,977,TG 16:0_17:0_18:0
Pos,NIST_Pos_03,789,789,Alkenyl-TG P-18:0_16:0_16:0
Pos,NIST_Pos_03,890,890,CE 20:0
Pos,NIST_Pos_03,995,995,CE 18:0
Pos,NIST_Pos_03,532,532,TG 18:1_18:1_20:0
Pos,NIST_Pos_03,893,893,TG 18:1_18:0_18:0
Pos,NIST_Pos_03,660,660,TG 18:1_18:0_18:0
Pos,NIST_Pos_03,757,757,TG 16:0_18:1_24:1
Pos,NIST_Pos_03,998,998,TG 18:0_18:0_18:0
Pos,NIST_Pos_03,920,920,TG 18:1_18:1_24:0
Pos,NIST_Pos_03,978,978,TG 16:0_18:1_24:0
Pos,Blank_Pos,728,728,SP d16:0
Pos,Blank_Pos,820,820,PE 16:1_16:0
Pos,Blank_Pos,892,892,PA 18:1_18:1
Pos,Blank_Pos,651,651,PC 12:0_26:2
Pos,Blank_Pos,647,647,TG 16:0_16:0_18:1
Pos,Blank_Pos,623,623,TG 16:0_16:0_16:0
Pos,Blank_Pos,684,684,TG 16:0_16:0_16:0
Pos,Blank_Pos,569,569,TG 16:0_16:0_16:0
Pos,Blank_Pos,559,559,TG 16:0_16:0_16:0
Pos,Blank_Pos,503,503,TG 16:0_16:0_16:0
Pos,Blank_Pos,712,712,TG 16:0_16:0_16:0
Pos,Blank_Pos,568,568,TG 16:0_16:0_16:0
Pos,Blank_Pos,899,899,TG 16:0_16:0_16:0
Pos,Blank_Pos,927,927,TG 18:0_18:0_18:0
Pos,Blank_Pos,891,891,TG 18:0_18:0_18:0
Pos,Blank_Pos,851,851,TG 16:0_16:0_16:0
Pos,Blank_Pos,933,933,TG 16:0_16:0_16:0
Pos,Blank_Pos,980,980,TG 18:0_18:0_18:0
Pos,Blank_Pos,959,959,TG 16:0_16:0_16:0
Pos,Blank_Pos,772,772,TG 16:0_18:0_18:0
Pos,Blank_Pos,858,858,TG 16:0_16:0_16:0
Pos,Blank_Pos,693,693,TG 16:0_16:0_18:0
Pos,Blank_Pos,797,797,TG 16:0_16:0_16:0
Pos,Blank_Pos,721,721,TG 16:0_18:0_18:0
Pos,Blank_Pos,675,675,TG 16:0_16:0_18:0
Pos,Blank_Pos,775,775,TG 16:0_16:0_18:0
Pos,Blank_Pos,991,991,TG 18:0_18:0_18:0
Pos,Blank_Pos,759,759,TG 16:0_18:0_18:0
Pos,Blank_Pos,970,970,TG 16:0_16:0_16:0
Pos,Blank_Pos,996,996,TG 18:0_18:0_18:0
Pos,Blank_Pos,923,923,TG 16:0_16:0_16:0
Pos,Blank_Pos,957,957,TG 16:0_16:0_16:0
Pos,Blank_Pos,998,998,TG 18:0_18:0_18:0
Pos,Blank_Pos,562,562,TG 18:0_18:0_20:0
Pos,Blank_Pos,966,966,TG 16:0_16:0_16:0
Pos,Blank_Pos,805,805,TG 16:0_16:0_16:0
Pos,Blank_Pos,621,621,TG 18:0_18:0_20:0
Pos,Blank_Pos,980,980,TG 16:0_16:0_16:0
Pos,Blank_Pos,657,657,TG 16:0_16:0_18:0
Pos,Blank_Pos,522,522,TG 18:0_18:0_20:0
Pos,Blank_Pos,982,982,TG 16:0_16:0_16:0
Pos,Blank_Pos,999,999,TG 18:0_18:0_18:0
Pos,Blank_Pos,964,964,TG 16:0_16:0_16:0
Pos,Blank_Pos,962,962,TG 16:0_16:0_16:0
Pos,Blank_Pos,998,998,TG 18:0_18:0_18:0
Pos,Blank_Pos,973,973,TG 16:0_16:0_16:0
Pos,Blank_Pos,999,999,TG 18:0_18:0_18:0
Pos,Blank_Pos,967,967,TG 16:0_16:0_16:0
Pos,Blank_Pos,544,544,TG 18:0_18:0_20:0
Pos,Blank_Pos,909,909,TG 16:0_16:0_16:0
